OBJECTID,MONLOCID,SAMPTYPE,INSTRUMT,SECCHI,DEPTH,PH,DO,CONDUCT,TEMP,MON_DATE,ENC_LK_DEPTH,SP_COND,GlobalID
9930,BIGC_OUT,Outlet Sample,YSI,0,0,4.47,9.86,0.019,9.8,2023/05/04 00:00:00+00,,0,387675f7-85bc-48df-ae54-3f84479579fd
9931,BIGC_SD,Deep/Surface Sample,YSI,1.3,0,4.41,10.13,0.019,9.2,2023/05/04 00:00:00+00,,0,0a536929-7f39-45d9-8539-84bc439b37dc
9932,BIGC_SD,Deep/Surface Sample,YSI,1.3,0.5,4.39,10.06,0.019,9.2,2023/05/04 00:00:00+00,,0,79f11f17-8e2d-47cb-bc7f-885d9f401a16
9933,BIGC_SD,Deep/Surface Sample,YSI,1.3,1,4.38,9.99,0.019,9.2,2023/05/04 00:00:00+00,,0,4ce53e97-d373-422a-aab5-bffa215d2eb1
9934,BIGC_SD,Deep/Surface Sample,YSI,1.3,1.5,4.36,9.95,0.019,9.2,2023/05/04 00:00:00+00,,0,faf44cf8-9172-4032-b656-8b9f55e45467
9935,BIGC_SD,Deep/Surface Sample,YSI,1.3,2,4.35,9.91,0.019,9.2,2023/05/04 00:00:00+00,,0,d1a0dcce-fd97-4800-887f-32ca53090f31
9936,BIGC_SD,Deep/Surface Sample,YSI,1.3,2.5,4.32,9.84,0.019,9.1,2023/05/04 00:00:00+00,,0,f52d43af-38ae-4c00-b322-a36bdfe90676
9937,BIGC_SD,Deep/Surface Sample,YSI,1.3,3,4.32,9.78,0.019,9,2023/05/04 00:00:00+00,,0,94ce41a0-45d5-44b1-bc7b-f4dacd8351af
9938,BIGC_SD,Deep/Surface Sample,YSI,1.3,3.5,4.29,9.65,0.019,8.7,2023/05/04 00:00:00+00,,0,6ac8c7e8-b5b5-408f-8883-32227625e27f
9939,BIS_OUT,Outlet Sample,YSI,0,0,8.2,13.01,0.459,11.9,2023/04/27 00:00:00+00,,0,9e5818eb-0a1c-466a-a0b0-5b56b528fcbd
9940,BIS_SD,Deep/Surface Sample,YSI,4.6,0,6.66,11.03,0.46,11.7,2023/04/27 00:00:00+00,,0,601a56ce-1802-4812-a4b7-7668a2054c88
9941,BIS_SD,Deep/Surface Sample,YSI,4.6,0.5,6.99,11.08,0.459,11.6,2023/04/27 00:00:00+00,,0,f840b320-1a40-4546-b653-fce78ebc476b
9942,BIS_SD,Deep/Surface Sample,YSI,4.6,1,7.13,11.19,0.458,11.5,2023/04/27 00:00:00+00,,0,ee12f408-6a3e-4605-b1fd-c07531a9bcbb
9943,BIS_SD,Deep/Surface Sample,YSI,4.6,1.5,7.21,11.23,0.457,11.4,2023/04/27 00:00:00+00,,0,48c63cd1-9f33-46a3-89be-277e8293f047
9944,BIS_SD,Deep/Surface Sample,YSI,4.6,2,7.32,11.31,0.456,11.4,2023/04/27 00:00:00+00,,0,16e35541-b5a3-4350-9c2d-158896b929bb
9945,BIS_SD,Deep/Surface Sample,YSI,4.6,2.5,7.43,11.31,0.456,11.3,2023/04/27 00:00:00+00,,0,127cc3d3-399a-4bea-8b8d-2d1cf6dc9a15
9946,BIS_SD,Deep/Surface Sample,YSI,4.6,3,7.5,11.31,0.456,11.3,2023/04/27 00:00:00+00,,0,ea6f02fa-96e0-4635-ab72-fd04aadeeb85
9947,BIS_SD,Deep/Surface Sample,YSI,4.6,3.5,7.54,11.32,0.456,11.3,2023/04/27 00:00:00+00,,0,97e4e25b-e560-4815-a3f9-355154bd8898
9948,BIS_SD,Deep/Surface Sample,YSI,4.6,4,7.57,11.31,0.455,11.3,2023/04/27 00:00:00+00,,0,bb68d19a-ae9b-4e12-9d80-62231bc926b0
9949,BIS_SD,Deep/Surface Sample,YSI,4.6,4.5,7.58,11.31,0.455,11.3,2023/04/27 00:00:00+00,,0,42c7c8d1-d04a-41ee-82bd-9e61d77919a4
9950,BIS_SD,Deep/Surface Sample,YSI,4.6,5,7.59,11.31,0.455,11.3,2023/04/27 00:00:00+00,,0,4ce0d091-d7ec-4551-95f8-5146c082ae59
9951,BIS_SD,Deep/Surface Sample,YSI,4.6,5.5,7.59,11.3,0.455,11.3,2023/04/27 00:00:00+00,,0,5439efc2-1b18-44b4-987a-73fb795c92f3
9952,BIS_SD,Deep/Surface Sample,YSI,4.6,6,7.6,11.25,0.454,11.1,2023/04/27 00:00:00+00,,0,8da7821e-6f45-490b-aee0-c5efe3412d06
9953,BIS_SD,Deep/Surface Sample,YSI,4.6,6.5,7.56,11.14,0.451,10.9,2023/04/27 00:00:00+00,,0,be53c8f4-00fd-4926-a6d3-1fd5b900202a
9954,BIS_SD,Deep/Surface Sample,YSI,4.6,7,7.55,11.12,0.45,10.8,2023/04/27 00:00:00+00,,0,c8b37ec8-34a5-4edd-a3de-3802e395ddb1
9955,BIS_SD,Deep/Surface Sample,YSI,4.6,7.5,7.48,11,0.45,10.8,2023/04/27 00:00:00+00,,0,ce062856-ae35-44a6-8863-73111eae4c54
9956,BLAP_OUT,Outlet Sample,YSI,0,0,5.33,10,0.081,12.9,2023/04/17 00:00:00+00,,0,46104e8e-d494-43c3-a8f8-0b8f7f089333
9957,BLAP_SD,Deep/Surface Sample,YSI,1.5,0,5.51,10,0.084,13.4,2023/04/17 00:00:00+00,,0,b2e01cbf-0341-4e98-9c82-dc9b325a898b
9958,BLAP_SD,Deep/Surface Sample,YSI,1.5,0.5,5.5,10.02,0.084,13.4,2023/04/17 00:00:00+00,,0,824b7471-80b4-4332-b249-8d7ed8133216
9959,BLAP_SD,Deep/Surface Sample,YSI,1.5,1,5.47,10.06,0.084,13.3,2023/04/17 00:00:00+00,,0,b5c5b06d-49a1-49e5-a92d-1686ea0bbcd1
9960,BLAP_SD,Deep/Surface Sample,YSI,1.5,1.5,5.46,10.06,0.084,13.2,2023/04/17 00:00:00+00,,0,2c18575b-30b4-4d26-8cb6-1be37ab07add
9961,BLU_OUT,Outlet Sample,YSI,0,0,5.23,10.33,0.086,13,2023/04/26 00:00:00+00,,0,8840db3e-2795-4598-a5b4-3b4b0a053c67
9962,BLU_SD,Deep/Surface Sample,YSI,1.3,0,5.37,10.26,0.085,12.2,2023/04/26 00:00:00+00,,0,40012aa0-971b-4a8c-ac2b-4687294509e5
9963,BLU_SD,Deep/Surface Sample,YSI,1.3,0.5,5.35,10.25,0.085,12.2,2023/04/26 00:00:00+00,,0,8363a9fe-b0d3-40c2-a2aa-5009d6857f92
9964,BLU_SD,Deep/Surface Sample,YSI,1.3,1,5.34,10.24,0.085,12.1,2023/04/26 00:00:00+00,,0,d3bd9f82-b406-42a6-a3c7-11279aae4b74
9965,BLU_SD,Deep/Surface Sample,YSI,1.3,1.5,5.31,10.21,0.084,12,2023/04/26 00:00:00+00,,0,b09b36d7-09e9-4c6d-ad2c-f6fac7c17397
9966,BLU_SD,Deep/Surface Sample,YSI,1.3,2,5.29,10.11,0.084,11.7,2023/04/26 00:00:00+00,,0,7325f626-f352-40f1-8969-16febbf87ca5
9967,CHA-WAV_OUT,Outlet Sample,YSI,0,0,7.6,11.82,0.192,8.4,2023/04/18 00:00:00+00,,0,54d4cc70-7e2c-4867-8740-e72ecd276eb3
9968,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,0,7.5,12.04,0.192,8.1,2023/04/18 00:00:00+00,,0,5888a402-b173-4b02-8539-a16bbf37ed0b
9969,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,0.5,7.48,12.12,0.192,8,2023/04/18 00:00:00+00,,0,3b1874e3-fb93-44ed-b40f-473bd5f1ba59
9970,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,1,7.47,12.12,0.192,8,2023/04/18 00:00:00+00,,0,8e88664d-dfc1-4117-9d9b-d7d1d0ced93f
9971,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,1.5,7.46,12.13,0.191,7.9,2023/04/18 00:00:00+00,,0,98b10d94-a033-4380-a91c-f20661f76088
9972,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,2,7.46,12.13,0.191,7.8,2023/04/18 00:00:00+00,,0,9c08ab44-7738-410f-86cd-ad047fad652a
9973,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,2.5,7.45,12.13,0.191,7.8,2023/04/18 00:00:00+00,,0,ca4221cb-af47-4ebd-b9f7-d6902585169c
9974,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,3,7.45,12.13,0.191,7.8,2023/04/18 00:00:00+00,,0,8c56571e-fcd4-43f7-8824-b4463dbe17e2
9975,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,3.5,7.45,12.13,0.191,7.8,2023/04/18 00:00:00+00,,0,a0fbd3f8-8878-4c19-8b15-f799663e2202
9976,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,4,7.45,12.12,0.191,7.8,2023/04/18 00:00:00+00,,0,b39e48a4-f198-4464-8f26-61442e293608
9977,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,4.5,7.45,12.12,0.191,7.8,2023/04/18 00:00:00+00,,0,bb5826a5-8dd3-41e3-9455-73e63d0b1cc8
9978,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,5,7.44,12.11,0.19,7.8,2023/04/18 00:00:00+00,,0,d878116a-3557-443c-ab49-89d7295d4f0e
9979,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,5.5,7.44,12.11,0.19,7.8,2023/04/18 00:00:00+00,,0,f0991c90-9242-4b54-a9d5-0365471246f5
9980,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,6,7.44,12.1,0.19,7.8,2023/04/18 00:00:00+00,,0,d7149bc0-d208-4431-af37-2f2e5bb4f04e
9981,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,6.5,7.44,12.1,0.19,7.7,2023/04/18 00:00:00+00,,0,066c4114-63d5-444e-83ea-6f697fe105fe
9982,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,7,7.44,12.09,0.19,7.7,2023/04/18 00:00:00+00,,0,ea71193c-772b-4001-a144-4d8924198190
9983,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,7.5,7.44,12.08,0.19,7.7,2023/04/18 00:00:00+00,,0,405e02cc-ed35-4ae7-927f-2deb7ac73f6a
9984,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,8,7.44,12.08,0.19,7.7,2023/04/18 00:00:00+00,,0,1a626804-5ced-4f4c-8737-1bc44f6e8526
9985,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,8.5,7.43,12.08,0.19,7.7,2023/04/18 00:00:00+00,,0,4521aa03-dd05-421b-ab22-1da5f786c5d7
9986,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,9,7.42,12.09,0.189,7.6,2023/04/18 00:00:00+00,,0,b38be03a-30b2-4aef-8380-2c4f34239401
9987,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,9.5,7.42,12.09,0.19,7.6,2023/04/18 00:00:00+00,,0,6097bc3a-0967-418d-a39a-51b702e8a943
9988,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,10,7.39,12.09,0.189,7.5,2023/04/18 00:00:00+00,,0,99fe58f2-8829-43c5-a38b-981f3c4ced60
9989,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,10.5,7.36,12.09,0.189,7.5,2023/04/18 00:00:00+00,,0,1c61116f-a7b2-4aca-84f6-d79447ec78f8
9990,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,11,7.34,12.1,0.189,7.5,2023/04/18 00:00:00+00,,0,c9164e02-51a9-4fb0-aa48-6e477292e635
9991,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,11.5,7.33,12.12,0.185,6.8,2023/04/18 00:00:00+00,,0,e68d3189-87a5-42a5-bcba-439fae5ee3f3
9992,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,12,7.3,12.2,0.185,6.7,2023/04/18 00:00:00+00,,0,45e1bec0-1f09-4bb2-a611-f13655c167eb
9993,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,12.5,7.28,12.19,0.185,6.7,2023/04/18 00:00:00+00,,0,7c4a0989-b274-4329-9274-705b5bde1ece
9994,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,13,7.27,12.18,0.184,6.6,2023/04/18 00:00:00+00,,0,fcc92ab3-9a44-4b4c-a293-1930c18ba2f6
9995,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,13.5,7.26,12.17,0.184,6.6,2023/04/18 00:00:00+00,,0,34f3c2fd-823d-48f5-8cfc-4856646a9b54
9996,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,14,7.25,12.17,0.184,6.5,2023/04/18 00:00:00+00,,0,18d237f1-f8c4-4201-8b7a-6d7c441e3fa4
9997,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,14.5,7.24,12.17,0.184,6.5,2023/04/18 00:00:00+00,,0,c5dc78e6-6c8c-414c-96a8-685fd0d715b9
9998,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,15,7.23,12.16,0.184,6.5,2023/04/18 00:00:00+00,,0,9dfed2a0-329b-4694-b098-bc39501de319
9999,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,15.5,7.22,12.16,0.184,6.5,2023/04/18 00:00:00+00,,0,de051591-498f-45e0-b0d9-9e99110fa44b
10000,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,16,7.21,12.16,0.184,6.5,2023/04/18 00:00:00+00,,0,fe57cec8-f684-4d3a-8c85-12b2ded1b7f4
10001,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,16.5,7.19,12.16,0.184,6.4,2023/04/18 00:00:00+00,,0,943df115-3579-4c71-9b9f-371cef1a1621
10002,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,17,7.19,12.16,0.183,6.4,2023/04/18 00:00:00+00,,0,420c477f-ce1b-4a24-93fd-793bb106b913
10003,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,17.5,7.18,12.15,0.183,6.4,2023/04/18 00:00:00+00,,0,263bb125-dca8-4ebe-a30e-f2b29b770959
10004,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,18,7.17,12.15,0.183,6.4,2023/04/18 00:00:00+00,,0,05957c02-388c-426b-a4a7-1d94c9a5d9ec
10005,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,18.5,7.17,12.14,0.183,6.3,2023/04/18 00:00:00+00,,0,e3add9a1-b8bd-4bc3-a120-d0b7815d6fea
10006,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,19,7.17,12.14,0.183,6.3,2023/04/18 00:00:00+00,,0,cef33695-d403-44f4-9d22-ba681df6be06
10007,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,19.5,7.17,12.14,0.183,6.3,2023/04/18 00:00:00+00,,0,3f127a96-a71f-4b30-9ff3-66a52ae5bc2b
10008,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,20,7.17,12.13,0.183,6.3,2023/04/18 00:00:00+00,,0,c1ca3232-9b2f-43e1-a3d4-be05e5173a09
10009,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,20.5,7.17,12.13,0.183,6.3,2023/04/18 00:00:00+00,,0,e7fb4b28-b6eb-49c8-bd1d-90d15b884707
10010,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,21,7.17,12.12,0.183,6.3,2023/04/18 00:00:00+00,,0,a524bfe1-cc2d-4ace-90ed-70e5c55103a6
10011,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,21.5,7.18,12.1,0.183,6.2,2023/04/18 00:00:00+00,,0,0f054008-bb56-4373-a21d-77f0f180e265
10012,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,22,7.18,12.09,0.182,6.2,2023/04/18 00:00:00+00,,0,6554b99d-394a-42f0-b130-ca48f1c55c9a
10013,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,22.5,7.17,12.09,0.182,6.2,2023/04/18 00:00:00+00,,0,cc9731a7-3013-4902-bc8c-a6deb2226558
10014,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,23,7.17,12.08,0.182,6.2,2023/04/18 00:00:00+00,,0,faeb857c-6df7-4c78-98bc-b768f359479b
10015,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,23.5,7.17,12.07,0.182,6.2,2023/04/18 00:00:00+00,,0,69559ea8-c1a2-441d-9230-1905a499cd14
10016,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,24,7.16,12.04,0.182,6.1,2023/04/18 00:00:00+00,,0,3a5058b3-cc9c-4949-b6bd-c2550be8f105
10017,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,24.5,7.16,12.02,0.182,6.1,2023/04/18 00:00:00+00,,0,3a48e992-76b3-4cdc-9523-a5ddee3b1153
10018,CHA-WAV_SD,Deep/Surface Sample,YSI,3.8,25,7.15,11.94,0.182,6.1,2023/04/18 00:00:00+00,,0,9fc1eb25-674a-489a-b1ff-ab3a26e5b4c9
10019,CHAR_OUT,Outlet Sample,YSI,0,0,4.75,11.57,0.029,9.8,2023/04/27 00:00:00+00,,0,4fcb3e32-bae4-4cff-992e-c9a3a906a468
10020,CHAR_SD,Deep/Surface Sample,YSI,1.8,0,5.6,12.32,0.027,7.4,2023/04/27 00:00:00+00,,0,50a4cda3-c5d1-4008-8324-b1c5a0f28dc4
10021,CHAR_SD,Deep/Surface Sample,YSI,1.8,0.5,5.45,12.38,0.027,7.4,2023/04/27 00:00:00+00,,0,36df79bc-7eaa-443f-bfe0-b71f8650e240
10022,CHAR_SD,Deep/Surface Sample,YSI,1.8,1,5.41,12.38,0.027,7.4,2023/04/27 00:00:00+00,,0,2b1e3815-50e5-4f53-8625-debb5ac49294
10023,CHAR_SD,Deep/Surface Sample,YSI,1.8,1.5,5.37,12.29,0.027,7.3,2023/04/27 00:00:00+00,,0,72600626-8bf9-4fff-bded-10a371c30b77
10024,CHAR_SD,Deep/Surface Sample,YSI,1.8,2,5.32,12.37,0.027,7.3,2023/04/27 00:00:00+00,,0,edc6c0b5-b776-4731-b7a8-6ec40f944f98
10025,CHAR_SD,Deep/Surface Sample,YSI,1.8,2.5,5.31,12.35,0.027,7.2,2023/04/27 00:00:00+00,,0,dba14b16-a1e3-456d-b4c3-ef62f67a073b
10026,CHAR_SD,Deep/Surface Sample,YSI,1.8,3,5.3,12.33,0.027,7.2,2023/04/27 00:00:00+00,,0,41caaaaa-4e38-4391-a0a6-1ee601484ef2
10027,CHAR_SD,Deep/Surface Sample,YSI,1.8,3.5,5.27,12.32,0.027,7.2,2023/04/27 00:00:00+00,,0,5bc42fbc-feed-46f6-bda6-a5b150fa8e2a
10028,CHAR_SD,Deep/Surface Sample,YSI,1.8,4,5.27,12.31,0.027,7.1,2023/04/27 00:00:00+00,,0,77a02e34-084c-4ea2-b076-db7c64f8afe2
10029,CHAR_SD,Deep/Surface Sample,YSI,1.8,4.5,5.27,12.3,0.027,7.1,2023/04/27 00:00:00+00,,0,f1142bb3-01e4-4baf-8190-44925ef66a00
10030,CHAR_SD,Deep/Surface Sample,YSI,1.8,5,5.27,12.3,0.027,7,2023/04/27 00:00:00+00,,0,1ea11fe7-472a-4e4a-93c3-90a8fd695bd7
10031,CHAR_SD,Deep/Surface Sample,YSI,1.8,5.5,5.26,12.3,0.027,7,2023/04/27 00:00:00+00,,0,f694cc56-a7cf-484d-9281-cca6d33c318b
10032,CHAR_SD,Deep/Surface Sample,YSI,1.8,6,5.26,12.29,0.027,7,2023/04/27 00:00:00+00,,0,4c1657ce-fc6b-41cf-8403-fbcd8cb6768d
10033,CHAR_SD,Deep/Surface Sample,YSI,1.8,6.5,5.26,12.29,0.027,7,2023/04/27 00:00:00+00,,0,976fd758-4ebc-45ec-86b9-1fc5fa762821
10034,CHAR_SD,Deep/Surface Sample,YSI,1.8,7,5.26,12.28,0.027,7,2023/04/27 00:00:00+00,,0,e9f127d3-c89f-4c6c-aa56-2920009590f3
10035,CHAR_SD,Deep/Surface Sample,YSI,1.8,7.5,5.26,12.27,0.027,7,2023/04/27 00:00:00+00,,0,0f42d26e-df70-4ea8-8782-9f838ef44f23
10036,CHAR_SD,Deep/Surface Sample,YSI,1.8,8,5.25,12.26,0.027,7,2023/04/27 00:00:00+00,,0,d56e0fcf-9957-43d2-9ab8-28e7a3674c12
10037,CHAR_SD,Deep/Surface Sample,YSI,1.8,8.5,5.25,12.26,0.027,7,2023/04/27 00:00:00+00,,0,adbb9b82-503a-473e-9c92-16fd2a4e9941
10038,CHAR_SD,Deep/Surface Sample,YSI,1.8,9,5.25,12.26,0.027,7,2023/04/27 00:00:00+00,,0,bf8f9469-fb67-4ddf-8466-2fd4720d80e8
10039,CHAR_SD,Deep/Surface Sample,YSI,1.8,9.5,5.25,12.26,0.027,7,2023/04/27 00:00:00+00,,0,928b951b-24ed-437e-95f3-b4fbfc0666d2
10040,CHAR_SD,Deep/Surface Sample,YSI,1.8,10,5.25,12.26,0.027,7,2023/04/27 00:00:00+00,,0,330c95c5-2623-4a51-bc6d-ebf3579cfed2
10041,CHAR_SD,Deep/Surface Sample,YSI,1.8,10.5,5.25,12.26,0.026,7,2023/04/27 00:00:00+00,,0,ee7ebd81-6366-4e02-bba9-ca1fb8d7479b
10042,CHAR_SD,Deep/Surface Sample,YSI,1.8,11,5.24,12.26,0.027,7,2023/04/27 00:00:00+00,,0,7263b7a9-8c0e-46ec-8394-d56cf885f63f
10043,CHAR_SD,Deep/Surface Sample,YSI,1.8,11.5,5.24,12.27,0.026,6.9,2023/04/27 00:00:00+00,,0,b1d109a0-093a-41c7-b059-d53847d21c50
10044,CHAR_SD,Deep/Surface Sample,YSI,1.8,12,5.24,12.27,0.026,6.8,2023/04/27 00:00:00+00,,0,202b0da0-ab87-49b8-bd13-d7c6573bb186
10045,CHAR_SD,Deep/Surface Sample,YSI,1.8,12.5,5.24,12.27,0.026,6.8,2023/04/27 00:00:00+00,,0,f5cfb10d-b72a-4af9-99dd-63c232ca763c
10046,CHAR_SD,Deep/Surface Sample,YSI,1.8,13,5.27,12.27,0.026,6.8,2023/04/27 00:00:00+00,,0,fa69b4e0-b524-4bb0-850f-136cc1fa8629
10047,CHAR_SD,Deep/Surface Sample,YSI,1.8,13.5,5.26,12.27,0.026,6.8,2023/04/27 00:00:00+00,,0,194fc63e-ed62-428f-910b-113740fd69a0
10048,CHAR_SD,Deep/Surface Sample,YSI,1.8,14,5.26,12.27,0.026,6.8,2023/04/27 00:00:00+00,,0,e6dd4e0a-6ad7-4dc8-875c-0010a4200703
10049,CHAR_SD,Deep/Surface Sample,YSI,1.8,14.5,5.26,12.27,0.026,6.8,2023/04/27 00:00:00+00,,0,0ca51d5f-78c4-43fc-9b18-827101b01188
10050,CHAR_SD,Deep/Surface Sample,YSI,1.8,15,5.26,12.26,0.026,6.8,2023/04/27 00:00:00+00,,0,9656a3ba-108f-49d4-9406-23a1bfaa24f7
10051,CHAR_SD,Deep/Surface Sample,YSI,1.8,15.5,5.26,12.26,0.026,6.8,2023/04/27 00:00:00+00,,0,258ba547-f07b-4419-ad5c-ea0e08bcc588
10052,CHAR_SD,Deep/Surface Sample,YSI,1.8,16,5.26,12.26,0.026,6.8,2023/04/27 00:00:00+00,,0,76d84ba5-cf55-4bfa-8ccd-5a8e49f90b68
10053,CHAR_SD,Deep/Surface Sample,YSI,1.8,16.5,5.25,12.26,0.026,6.8,2023/04/27 00:00:00+00,,0,81875905-ed99-4559-a733-9f4eacb85443
10054,CHAR_SD,Deep/Surface Sample,YSI,1.8,17,5.25,12.26,0.026,6.8,2023/04/27 00:00:00+00,,0,2140699d-a689-407d-a72a-bd55b4715a6b
10055,CHAR_SD,Deep/Surface Sample,YSI,1.8,17.5,5.25,12.26,0.026,6.7,2023/04/27 00:00:00+00,,0,a5a157ea-a138-4ed3-8b12-233b3f7d9149
10056,CHAR_SD,Deep/Surface Sample,YSI,1.8,18,5.25,12.26,0.026,6.6,2023/04/27 00:00:00+00,,0,195a9768-54ad-4ab0-9020-5c8252ecc962
10057,CHAR_SD,Deep/Surface Sample,YSI,1.8,18.5,5.24,12.27,0.026,6.6,2023/04/27 00:00:00+00,,0,596098cc-b7fb-47ed-b8d4-92688dc18371
10058,CHAR_SD,Deep/Surface Sample,YSI,1.8,19,5.24,12.29,0.026,6.5,2023/04/27 00:00:00+00,,0,6a356d5d-4151-414f-8c78-173fa74e1a15
10059,CHAR_SD,Deep/Surface Sample,YSI,1.8,19.5,5.24,12.3,0.026,6.4,2023/04/27 00:00:00+00,,0,6ea2b7b4-8241-4723-9216-63ff7f539d40
10060,CHAR_SD,Deep/Surface Sample,YSI,1.8,20,5.23,12.3,0.026,6.4,2023/04/27 00:00:00+00,,0,a9793eb1-98c2-4e50-a321-81effc004aec
10061,CHAR_SD,Deep/Surface Sample,YSI,1.8,20.5,5.23,12.3,0.026,6.3,2023/04/27 00:00:00+00,,0,adf58479-443a-4f77-b84f-eea790da58b9
10062,CHAR_SD,Deep/Surface Sample,YSI,1.8,21,5.23,12.3,0.026,6.3,2023/04/27 00:00:00+00,,0,a4970db9-b776-44ae-aa9d-b6f882f85034
10063,CHAR_SD,Deep/Surface Sample,YSI,1.8,21.5,5.23,12.3,0.026,6.3,2023/04/27 00:00:00+00,,0,e90c3006-ed29-4c92-926c-9df92b92698d
10064,CHAR_SD,Deep/Surface Sample,YSI,1.8,22,5.23,12.3,0.026,6.3,2023/04/27 00:00:00+00,,0,1edfd792-4548-409d-aa00-3f868beda474
10065,CHAR_SD,Deep/Surface Sample,YSI,1.8,22.5,5.23,12.3,0.026,6.3,2023/04/27 00:00:00+00,,0,ef8bbdeb-5646-437a-b6c0-fdb682c67874
10066,CHAR_SD,Deep/Surface Sample,YSI,1.8,23,5.48,12.3,0.026,6.3,2023/04/27 00:00:00+00,,0,838ec13b-0b20-4e97-ba22-eee8044657c9
10067,CHAR_SD,Deep/Surface Sample,YSI,1.8,23.5,5.4,12.3,0.026,6.3,2023/04/27 00:00:00+00,,0,3ae5cc65-f78d-4dd9-9214-2c4dbc81af37
10068,CHAR_SD,Deep/Surface Sample,YSI,1.8,24,5.38,12.3,0.026,6.3,2023/04/27 00:00:00+00,,0,44f922f8-4702-4f64-af68-da58f77b5d26
10069,CHAR_SD,Deep/Surface Sample,YSI,1.8,24.5,5.34,12.3,0.026,6.3,2023/04/27 00:00:00+00,,0,dc3aa376-604c-489a-ac1e-6b4b9a1e00ff
10070,CHAR_SD,Deep/Surface Sample,YSI,1.8,25,5.33,12.3,0.026,6.2,2023/04/27 00:00:00+00,,0,42ff8b5b-2061-42f6-97c7-654a0fa50d40
10071,CHAR_SD,Deep/Surface Sample,YSI,1.8,25.5,5.32,12.3,0.026,6.2,2023/04/27 00:00:00+00,,0,79d65c78-6db9-40ab-af22-391cac7fbc77
10072,CHAR_SD,Deep/Surface Sample,YSI,1.8,26,5.3,12.3,0.026,6.2,2023/04/27 00:00:00+00,,0,7ba9ed0e-7940-44b4-bbdd-43ca93d77d59
10073,CHAR_SD,Deep/Surface Sample,YSI,1.8,26.5,5.3,12.3,0.026,6.1,2023/04/27 00:00:00+00,,0,fae17c2d-d35c-436c-83a3-4652b5ebb4e3
10074,CHAR_SD,Deep/Surface Sample,YSI,1.8,27,5.29,12.29,0.026,6.1,2023/04/27 00:00:00+00,,0,50092271-feac-4807-ae23-45e825144470
10075,CHAR_SD,Deep/Surface Sample,YSI,1.8,27.5,5.28,12.29,0.026,6,2023/04/27 00:00:00+00,,0,aeacb237-44de-42f0-855c-9dc7e93d6530
10076,CHAR_SD,Deep/Surface Sample,YSI,1.8,28,5.27,12.29,0.026,6,2023/04/27 00:00:00+00,,0,0cece782-9dc5-465c-8a71-dbd6b057fc80
